pk,name,league,nickname,address,city,state,country,phone,stadium
935,Queens College,49,Knights,,Flushing,New York,,,,,,
936,Roberts Wesleyan College,49,Redhawks,,North Chili,New York,,,,,,
937,St. Thomas Aquinas College,49,Spartans,,Sparkill,New York,,,,,,
938,Arkansas Tech University,50,Wonder Boys & Golden Suns,,Russellville,Arkansas,,,,,,
939,University of Arkansas at Monticello,50,Boll Weevils & Cotton Blossoms,,Monticello,AR,,,,,,
940,East Central University,50,Tigers,,Ada,Oklahoma,,,,,,
941,Harding University,50,Bisons & Lady Bisons,,Searcy,AK,,,,,,
942,Henderson State University,50,Reddies,,Arkadelphia,Arkansas,,,,,,
943,Northwestern Oklahoma State University,50,Rangers,,Alva,Oklahoma,,,,,,
944,Oklahoma Baptist University,50,Bison,,Shawnee,Oklahoma,,,,,,
945,Ouachita Baptist University,50,Tigers,,Arkadelphia,Arkansas,,,,,,
946,Southeastern Oklahoma State University,50,Savage Storm,,Durant,Oklahoma,,,,,,
947,Southern Arkansas University,50,Muleriders,,Magnolia,Arkansas,,,,,,
948,Southern Nazarene University,50,Crimson Storm,,Bethany,Oklahoma,,,,,,
949,Southwestern Oklahoma State University,50,Bulldogs,,Weatherford,Oklahoma,,,,,,
950,Ashland University,51,Eagles,,Ashland,Ohio,,,,,,
951,Davenport University,51,Panthers,,Grand Rapids,Michigan,,,,,,
952,Ferris State University,51,Bulldogs,,Big Rapids,Michigan,,,,,,
953,Grand Valley State University,51,Lakers,,Allendale,Michigan,,,,,,
954,Lake Superior State University,51,Lakers,,Sault Ste. Marie,Michigan,,,,,,
955,Michigan Technological University,51,Huskies,,Houghton,Michigan,,,,,,
956,Northern Michigan University,51,Wildcats,,Marquette,Michigan,,,,,,
957,Northwood University,51,Timberwolves,,Midland,Michigan,,,,,,
958,Purdue University Northwest,51,Pride,,Hammond,Indiana,,,,,,
959,Saginaw Valley State University,51,Cardinals,,University Center,Michigan,,,,,,
960,Tiffin University,51,Dragons,,Tiffin,Ohio,,,,,,
961,Wayne State University,51,Warriors,,Detroit,Michigan,,,,,,
962,Bellarmine University,52,Knights,,Louisville,Kentucky,,,,,,
963,Drury University,52,Panthers,,Springfield,Missouri,,,,,,
964,University of Illinois at Springfield,52,Prairie Stars,,Springfield,Illinois,,,,,,
965,University of Indianapolis,52,Greyhounds,,Indianapolis,Indiana,,,,,,
966,Lewis University,52,Flyers,,Romeoville,Illinois,,,,,,
967,Maryville University,52,Saints,,St. Louis,Missouri,,,,,,
968,McKendree University,52,Bearcats,,Lebanon,Illinois,,,,,,
969,Missouri University of Science and Technology,52,Miners,,Rolla,Missouri,,,,,,
970,University of Missouri–St. Louis,52,Tritons,,St. Louis,Missouri,,,,,,
971,Quincy University,52,Hawks,,Quincy,Illinois,,,,,,
972,Rockhurst University,52,Hawks,,Kansas City,Missouri,,,,,,
973,University of Southern Indiana,52,Screaming Eagles,,Evansville,Indiana,,,,,,
974,Truman State University,52,Bulldogs,,Kirksville,Missouri,,,,,,
975,William Jewell College,52,Cardinals,,Liberty,Missouri,,,,,,
976,University of Wisconsin–Parkside,52,Rangers,,Kenosha,Wisconsin,,,,,,
977,Alderson Broaddus University,53,Battlers,,Philippi,West Virginia,,,,,,
978,Cedarville University,53,Yellow Jackets,,Cedarville,Ohio,,,,,,
979,Davis & Elkins College,53,Senators,,Elkins,West Virginia,,,,,,
980,University of Findlay,53,Oilers,,Findlay,Ohio,,,,,,
981,Hillsdale College,53,Chargers,,Hillsdale,Michigan,,,,,,
982,Kentucky Wesleyan College,53,Panthers,,Owensboro,Kentucky,,,,,,
983,Lake Erie College,53,Storm,,Painesville,Ohio,,,,,,
984,Malone University,53,Pioneers,,Canton,Ohio,,,,,,
985,Ohio Dominican University,53,Panthers,,Columbus,Ohio,,,,,,
986,Ohio Valley University,53,Fighting Scots,,Vienna,West Virginia,,,,,,
987,Trevecca Nazarene University,53,Trojans,,Nashville,Tennessee,,,,,,
988,Ursuline College,53,Arrows,,Pepper Pike,Ohio,,,,,,
989,Walsh University,53,Cavaliers,,North Canton,Ohio,,,,,,
990,University of Alaska Fairbanks,54,Nanooks,,Fairbanks,Alaska,,,,,,
991,University of Alaska Anchorage,54,Seawolves,,Anchorage,Alaska,,,,,,
992,Central Washington University,54,Wildcats,,Ellensburg,Washington,,,,,,
993,Concordia University–Portland,54,Cavaliers,,Portland,Oregon,,,,,,
994,Montana State University Billings,54,Yellowjackets,,Billings,Montana,,,,,,
995,Northwest Nazarene University,54,Nighthawks,,Nampa,Idaho,,,,,,
996,Saint Martin's University,54,Saints,,Lacey,Washington,,,,,,
997,Seattle Pacific University,54,Falcons,,Seattle,Washington,,,,,,
998,Simon Fraser University,54,Clan,,Burnaby,British Columbia,,,,,,
999,Western Oregon University,54,Wolves,,Monmouth,Oregon,,,,,,
1000,Western Washington University,54,Vikings,,Bellingham,Washington,,,,,,
1001,University of Alabama in Huntsville,55,Chargers,,Huntsville,Alabama,,,,,,
1002,Auburn University at Montgomery,55,Warhawks,,Montgomery,Alabama,,,,,,
1003,Christian Brothers University,55,Buccaneers,,Memphis,Tennessee,,,,,,
1004,Delta State University,55,Statesmen & Lady Statesmen,,Cleveland,MS,,,,,,
1005,Lee University,55,Flames,,Cleveland,Tennessee,,,,,,
1006,Mississippi College,55,Choctaws,,Clinton,Mississippi,,,,,,
1007,University of Montevallo,55,Falcons,,Montevallo,Alabama,,,,,,
1008,University of North Alabama,55,Lions,,Florence,Alabama,,,,,,
1009,Shorter University,55,Hawks,,Rome,Georgia,,,,,,
1010,Union University,55,Bulldogs,,Jackson,Tennessee,,,,,,
1011,Valdosta State University,55,Blazers,,Valdosta,Georgia,,,,,,
1012,University of West Alabama,55,Tigers,,Livingston,Alabama,,,,,,
1013,University of West Florida,55,Argonauts,,Pensacola,Florida,,,,,,
1014,University of West Georgia,55,Wolves,,Carrollton,Georgia,,,,,,
1015,University of Arkansas – Fort Smith,56,Lions,,Fort Smith,Arkansas,,,,,,
1016,Dallas Baptist University,56,Patriots,,Dallas,Texas,,,,,,
1017,Lubbock Christian University,56,Chaparrals & Lady Chaps,,Lubbock,Texas,,,,,,
1018,Newman University,56,Jets,,Wichita,Kansas,,,,,,
1019,Oklahoma Christian University,56,Eagles & Lady Eagles,,Oklahoma City,Oklahoma,,,,,,
1020,Rogers State University,56,Hillcats,,Claremore,Oklahoma,,,,,,
1021,St. Edward's University,56,Hilltoppers,,Austin,Texas,,,,,,
1022,St. Mary's University,56,Rattlers,,San Antonio,Texas,,,,,,
1023,Texas A&M International University,56,Dustdevils,,Laredo,Texas,,,,,,
1024,Angelo State University,58,Rams & Rambelles,,San Angelo,Texas,,,,,,
1025,Cameron University,58,Aggies,,Lawton,Oklahoma,,,,,,
1026,Eastern New Mexico University,58,Greyhounds,,Portales,New Mexico,,,,,,
1027,Midwestern State University,58,Mustangs,,Wichita Falls,Texas,,,,,,
1028,Tarleton State University,58,Texans & TexAnns,,Stephenville,Texas,,,,,,
1029,Texas A&M University–Commerce,58,Lions,,Commerce,Texas,,,,,,
1030,Texas A&M University–Kingsville,58,Javelinas,,Kingsville,Texas,,,,,,
1031,Texas Woman's University,58,Pioneers,,Denton,Texas,,,,,,
1032,University of Texas of the Permian Basin,58,Falcons,,Odessa,Texas,,,,,,
1033,West Texas A&M University,58,Buffaloes,,Canyon,Texas,,,,,,
1034,Western New Mexico University,58,Mustangs,,Silver City,New Mexico,,,,,,
1035,University of Nebraska at Kearney,59,Lopers,,Kearney,Nebraska,,,,,,
1036,Northeastern State University,59,RiverHawks,,Tahlequah,Oklahoma,,,,,,
1037,Northwest Missouri State University,59,Bearcats,,Maryville,Missouri,,,,,,
1038,Pittsburg State University,59,Gorillas,,Pittsburg,Kansas,,,,,,
1039,Southwest Baptist University,59,Bearcats,,Bolivar,Missouri,,,,,,
1040,Washburn University,59,Ichabods,,Topeka,Kansas,,,,,,
1041,University of Central Missouri,59,Mules & Jennies,,Warrensburg,Missouri,,,,,,
1042,University of Central Oklahoma,59,Bronchos,,Edmond,Oklahoma,,,,,,
1043,Emporia State University,59,Hornets,,Emporia,Kansas,,,,,,
1044,Fort Hays State University,59,Tigers,,Hays,Kansas,,,,,,
1045,Lincoln University,59,Blue Tigers,,Jefferson City,Missouri,,,,,,
1046,Lindenwood University,59,Lions & Lady Lions,,St. Charles,Missouri,,,,,,
1047,Missouri Southern State University,59,Lions,,Joplin,Missouri,,,,,,
1048,Missouri Western State University,59,Griffons,,St. Joseph,Missouri,,,,,,
1049,University of Charleston,60,Golden Eagles,,Charleston,West Virginia,,,,,,
1050,Concord University,60,Mountain Lions,,Athens,West Virginia,,,,,,
1051,Fairmont State University,60,Falcons,,Fairmont,West Virginia,,,,,,
1052,Glenville State College,60,Pioneers,,Glenville,West Virginia,,,,,,
1053,Notre Dame College,60,Falcons,,South Euclid,Ohio,,,,,,
1054,Shepherd University,60,Rams,,Shepherdstown,West Virginia,,,,,,
1055,Urbana University,60,Blue Knights,,Urbana,Ohio,,,,,,
1056,University of Virginia's College at Wise,60,Highland Cavaliers,,Wise,Virginia,,,,,,
1057,West Liberty University,60,Hilltoppers,,West Liberty,West Virginia,,,,,,
1058,West Virginia State University,60,Yellow Jackets,,Institute,West Virginia,,,,,,
1059,West Virginia Wesleyan College,60,Bobcats,,Buckhannon,West Virginia,,,,,,
1060,Wheeling Jesuit University,60,Cardinals,,Wheeling,West Virginia,,,,,,
1061,Adelphi University,61,Panthers,,Garden City,New York,,,,,,
1062,American International College,61,Yellow Jackets,,Springfield,Massachusetts,,,,,,
1063,Assumption College,61,Greyhounds,,Worcester,Massachusetts,,,,,,
1064,Bentley University,61,Falcons,,Waltham,Massachusetts,,,,,,
1065,Franklin Pierce University,61,Ravens,,Rindge,New Hampshire,,,,,,
1066,Le Moyne College,61,Dolphins,,Syracuse,New York,,,,,,
1067,Merrimack College,61,Warriors,,North Andover,Massachusetts,,,,,,
1068,University of New Haven,61,Chargers,,West Haven,Connecticut,,,,,,
1069,Pace University,61,Setters,,Pleasantville,New York,,,,,,
1070,Saint Anselm College,61,Hawks,,Goffstown,New Hampshire,,,,,,
1071,Saint Michael's College,61,Purple Knights,,Colchester,Vermont,,,,,,
1072,College of Saint Rose,61,Golden Knights,,Albany,New York,,,,,,
1073,Southern Connecticut State University,61,Owls,,New Haven,Connecticut,,,,,,
1074,Southern New Hampshire University,61,Penmen,,Manchester,New Hampshire,,,,,,
1075,Stonehill College,61,Skyhawks,,Easton,Massachusetts,,,,,,
1076,Augustana University,62,Vikings,,Sioux Falls,South Dakota,,,,,,
1077,Bemidji State University,62,Beavers,,Bemidji,MN,,,,,,
1078,Concordia University–St. Paul,62,Golden Bears,,Saint Paul,Minnesota,,,,,,
1079,University of Mary,62,Marauders,,Bismarck,North Dakota,,,,,,
1080,"Minnesota State University, Mankato",62,Mavericks,,Mankato,Minnesota,,,,,,
1081,Minnesota State University Moorhead,62,Dragons,,Moorhead,Minnesota,,,,,,
1082,University of Minnesota Crookston,62,Golden Eagles,,Crookston,Minnesota,,,,,,
1083,University of Minnesota Duluth,62,Bulldogs,,Duluth,Minnesota,,,,,,
1084,Minot State University,62,Beavers,,Minot,North Dakota,,,,,,
1085,Northern State University,62,Wolves,,Aberdeen,South Dakota,,,,,,
1086,St. Cloud State University,62,Huskies,,St. Cloud,Minnesota,,,,,,
1087,University of Sioux Falls,62,Cougars,,Sioux Falls,South Dakota,,,,,,
1088,Southwest Minnesota State University,62,Mustangs,,Marshall,Minnesota,,,,,,
1089,Upper Iowa University,62,Peacocks,,Fayette,Iowa,,,,,,
1090,Wayne State College,62,Wildcats,,Wayne,Nebraska,,,,,,
1091,Winona State University,62,Warriors,,Winona,Minnesota,,,,,,
1092,Academy of Art University,63,Urban Knights,,San Francisco,California,,,,,,
1093,Azusa Pacific University,63,Cougars,,Azusa,California,,,,,,
1094,Biola University,63,Eagles,,La Mirada,California,,,,,,
1095,California Baptist University,63,Lancers,,Riverside,California,,,,,,
1096,Chaminade University of Honolulu,63,Silverswords,,Honolulu,Hawai'i,,,,,,
1097,Concordia University–Irvine,63,Eagles,,Irvine,California,,,,,,
1098,Dixie State University,63,Trailblazers,,St. George,Utah,,,,,,
1099,Dominican University of California,63,Penguins,,San Rafael,California,,,,,,
1100,Fresno Pacific University,63,Sunbirds,,Fresno,California,,,,,,
1101,Hawai'i Pacific University,63,Sharks,,Honolulu,Hawai'i,,,,,,
1102,University of Hawai'i at Hilo,63,Vulcans,,Hilo,Hawai'i,,,,,,
1103,Holy Names University,63,Hawks,,Oakland,California,,,,,,
1104,Notre Dame de Namur University,63,Argonauts,,Belmont,California,,,,,,
1105,Point Loma Nazarene University,63,Sea Lions,,San Diego,California,,,,,,
1106,Augusta University,64,Jaguars,,Augusta,Georgia,,,,,,
1107,Clayton State University,64,Lakers,,Morrow,Georgia,,,,,,
1108,Columbus State University,64,Cougars,,Columbus,Georgia,,,,,,
1109,Flagler College,64,Saints,,St. Augustine,Florida,,,,,,
1110,Francis Marion University,64,Patriots,,Florence,South Carolina,,,,,,
1111,Georgia College & State University,64,Bobcats,,Milledgeville,Georgia,,,,,,
1112,Georgia Southwestern State University,64,Hurricanes,,Americus,Georgia,,,,,,
1113,Lander University,64,Bearcats,,Greenwood,South Carolina,,,,,,
1114,University of North Carolina at Pembroke,64,Braves,,Pembroke,North Carolina,,,,,,
1115,University of North Georgia,64,Nighthawks,,Dahlonega,Georgia,,,,,,
1116,University of South Carolina Aiken,64,Pacers,,Aiken,South Carolina,,,,,,
1117,Young Harris College,64,Mountain Lions,,Young Harris,Georgia,,,,,,
1118,Bloomsburg University of Pennsylvania,65,Huskies,,Bloomsburg,,,,,,
1119,California University of Pennsylvania,65,Vulcans,,California,,,,,,
1120,Cheyney University of Pennsylvania,65,Wolves,,Cheyney,,,,,,
1121,Clarion University of Pennsylvania,65,Golden Eagles,,Clarion,,,,,,
1122,East Stroudsburg University of Pennsylvania,65,Warriors,,East Stroudsburg,,,,,,
1123,Edinboro University of Pennsylvania,65,Fighting Scots,,Edinboro,,,,,,
1124,Gannon University,65,Golden Knights,,Erie,,,,,,
1125,Indiana University of Pennsylvania,65,Crimson Hawks,,Indiana,,,,,,
1126,Kutztown University of Pennsylvania,65,Golden Bears,,Kutztown,,,,,,
1127,Lock Haven University of Pennsylvania,65,Bald Eagles,,Lock Haven,,,,,,
1128,Mansfield University of Pennsylvania,65,Mountaineers,,Mansfield,,,,,,
1129,Mercyhurst University,65,Lakers,,Erie,,,,,,
1130,Millersville University of Pennsylvania,65,Marauders,,Millersville,,,,,,
1131,University of Pittsburgh at Johnstown,65,Mountain Cats,,Johnstown,,,,,,
1132,Seton Hill University,65,Griffins,,Greensburg,,,,,,
1133,Shippensburg University of Pennsylvania,65,Red Raiders,,Shippensburg,,,,,,
1134,Slippery Rock University of Pennsylvania,65,The Rock,,Slippery Rock,,,,,,
1135,West Chester University,65,Golden Rams,,West Chester,,,,,,
1136,Adams State University,66,Grizzlies,,Alamosa,Colorado,,,,,,
1137,Black Hills State University,66,Yellow Jackets,,Spearfish,South Dakota,,,,,,
1138,Chadron State College,66,Eagles,,Chadron,Nebraska,,,,,,
1139,Colorado Christian University,66,Cougars,,Lakewood,Colorado,,,,,,
1140,Colorado Mesa University,66,Mavericks,,Grand Junction,Colorado,,,,,,
1141,Colorado School of Mines,66,Orediggers,,Golden,Colorado,,,,,,
1142,Colorado State University–Pueblo,66,ThunderWolves,,Pueblo,Colorado,,,,,,
1143,University of Colorado Colorado Springs,66,Mountain Lions,,Colorado Springs,Colorado,,,,,,
1144,Fort Lewis College,66,Skyhawks,,Durango,Colorado,,,,,,
1145,Metropolitan State University of Denver,66,Roadrunners,,Denver,Colorado,,,,,,
1146,New Mexico Highlands University,66,Cowboys & Cowgirls,,Las Vegas,New Mexico,,,,,,
1147,Regis University,66,Rangers,,Denver,Colorado,,,,,,
1148,South Dakota School of Mines and Technology,66,Hardrockers,,Rapid City,South Dakota,,,,,,
1149,Western State Colorado University,66,Mountaineers,,Gunnison,Colorado,,,,,,
1150,Westminster College,66,Griffins,,Salt Lake City,Utah,,,,,,
1151,Albany State University,68,Golden Rams,,Albany,Georgia,,,,,,
1152,Benedict College,68,Tigers,,Columbia,South Carolina,,,,,,
1153,Central State University,68,Marauders & Lady Marauders,,Wilberforce,Ohio,,,,,,
1154,Claflin University,68,Panthers,,Orangeburg,South Carolina,,,,,,
1155,Clark Atlanta University,68,Panthers,,Atlanta,,,,,,
1156,Fort Valley State University,68,Wildcats,,Fort Valley,Georgia,,,,,,
1157,Kentucky State University,68,Thorobreds & Thorobrettes,,Frankfort,Kentucky,,,,,,
1158,Lane College,68,Dragons,,Jackson,Tennessee,,,,,,
1159,LeMoyne–Owen College,68,Magicians,,Memphis,Tennessee,,,,,,
1160,Miles College,68,Golden Bears,,Fairfield,Alabama,,,,,,
1161,Morehouse College,68,Maroon Tigers,,Atlanta,,,,,,
1162,Paine College,68,Lions,,Augusta,Georgia,,,,,,
1163,Spring Hill College,68,Badgers,,Mobile,Alabama,,,,,,
1164,Tuskegee University,68,Golden Tigers,,Tuskegee,Alabama,,,,,,
1165,Barry University,69,Buccaneers,,Miami Shores,,,,,,
1166,Eckerd College,69,Tritons,,St. Petersburg,,,,,,
1167,Embry–Riddle Aeronautical University,69,Eagles,,Daytona Beach,,,,,,
1168,Florida Southern College,69,Moccasins,,Lakeland,,,,,,
1169,Florida Institute of Technology,69,Panthers,,Melbourne,,,,,,
1170,Lynn University,69,Fighting Knights,,Boca Raton,,,,,,
1171,Nova Southeastern University,69,Sharks,,Davie,,,,,,
1172,Palm Beach Atlantic University,69,Sailfish,,West Palm Beach,,,,,,
1173,Rollins College,69,Tars,,Winter Park,,,,,,
1174,Saint Leo University,69,Lions,,St. Leo,,,,,,
1175,University of Tampa,69,Spartans,,Tampa,,,,,,
1195,Alfred State College,71,Pioneers,,Alfred,New York,,,,,,
1196,Finlandia University,71,Lions,,Hancock,Michigan,,,,,,
1197,University of Maine at Presque Isle,71,Owls,,Presque Isle,Maine,,,,,,
1198,Mills College,71,Cyclones,,Oakland,California,,,,,,
1199,State University of New York at Canton,71,Roos,,Canton,New York,,,,,,
1200,State University of New York at Delhi,71,Broncos,,Delhi,New York,,,,,,
1201,Pine Manor College,71,Gators,,Chestnut Hill,Massachusetts,,,,,,
1202,University of Valley Forge,71,Patriots,,Phoenixville,Pennsylvania,,,,,,
1203,Belhaven University,72,Blazers,,Jackson,Mississippi,,,,,,
1204,Concordia University Texas,72,Tornados,,Austin,Texas,,,,,,
1205,East Texas Baptist University,72,Tigers,,Marshall,Texas,,,,,,
1206,Hardin–Simmons University,72,Cowboys and Cowgirls,,Abilene,Texas,,,,,,
1207,Howard Payne University,72,Yellow Jackets,,Brownwood,Texas,,,,,,
1208,LeTourneau University,72,Yellowjackets,,Longview,Texas,,,,,,
1209,Louisiana College,72,Wildcats & Lady Wildcats,,Pineville,Louisiana,,,,,,
1210,University of Mary Hardin–Baylor,72,Crusaders,,Belton,Texas,,,,,,
1211,McMurry University,72,War Hawks,,Abilene,Texas,,,,,,
1212,University of the Ozarks,72,Eagles,,Clarksville,Arkansas,,,,,,
1213,Sul Ross State University,72,Lobos and Lady Lobos,,Alpine,Texas,,,,,,
1214,University of Texas at Dallas,72,Comets,,Richardson,Texas,,,,,,
1215,University of Texas at Tyler,72,Patriots,,Tyler,Texas,,,,,,
1216,Christopher Newport University,73,Captains,,Newport News,Virginia,,,,,,
1217,Frostburg State University,73,Bobcats,,Frostburg,Maryland,,,,,,
1218,University of Mary Washington,73,Eagles,,Fredericksburg,Virginia,,,,,,
1219,Marymount University,73,Saints,,Arlington,Virginia,,,,,,
1220,Penn State-Harrisburg,73,Lions,,Lower Swatara,Pennsylvania,,,,,,
1221,St. Mary's College of Maryland,73,Seahawks,,St. Mary's City,Maryland,,,,,,
1222,Salisbury University,73,Sea Gulls,,Salisbury,Maryland,,,,,,
1223,Southern Virginia University,73,Knights,,Buena Vista,Virginia,,,,,,
1224,Wesley College,73,Wolverines,,Dover,Delaware,,,,,,
1225,York College of Pennsylvania,73,Spartans,,York,Pennsylvania,,,,,,
1226,Bryn Mawr College,74,Owls,,Bryn Mawr,Pennsylvania,,,,,,
1227,Dickinson College,74,Red Devils,,Carlisle,Pennsylvania,,,,,,
1228,Franklin & Marshall College,74,Diplomats,,Lancaster,Pennsylvania,,,,,,
1229,Gettysburg College,74,Bullets,,Gettysburg,Pennsylvania,,,,,,
1230,Haverford College,74,Fords,,Haverford,Pennsylvania,,,,,,
1231,Johns Hopkins University,74,Blue Jays,,Baltimore,Maryland,,,,,,
1232,McDaniel College,74,Green Terror,,Westminster,Maryland,,,,,,
1233,Muhlenberg College,74,Mules,,Allentown,Pennsylvania,,,,,,
1234,Swarthmore College,74,Garnet,,Swarthmore,Pennsylvania,,,,,,
1235,Ursinus College,74,Bears,,Collegeville,Pennsylvania,,,,,,
1236,Washington College,74,Shoremen & Shorewomen,,Chestertown,Maryland,,,,,,
1237,Baruch College,75,Bearcats,,Manhattan,,,,,,
1238,City College of New York,75,Beavers,,Manhattan,,,,,,
1239,Hunter College,75,Hawks,,Manhattan,,,,,,
1240,John Jay College of Criminal Justice,75,Bloodhounds,,Manhattan,,,,,,
1241,Lehman College,75,Lightning,,The Bronx,,,,,,
1242,Brooklyn College,75,Bulldogs,,Brooklyn,,,,,,
1243,College of Staten Island,75,Dolphins,,Staten Island,,,,,,
1244,Medgar Evers College,75,Cougars,,Brooklyn,,,,,,
1245,York College,75,Cardinals,,Queens,,,,,,
1246,Augustana College,76,Vikings,,Rock Island,Illinois,,,,,,
1247,Carroll University,76,Pioneers,,Waukesha,Wisconsin,,,,,,
1248,Carthage College,76,Red Men,,Kenosha,Wisconsin,,,,,,
1249,Elmhurst College,76,Bluejays,,Elmhurst,Illinois,,,,,,
1250,Illinois Wesleyan University,76,Titans,,Bloomington,Illinois,,,,,,
1251,Millikin University,76,Big Blue,,Decatur,Illinois,,,,,,
1252,North Central College,76,Cardinals,,Naperville,Illinois,,,,,,
1253,North Park University,76,Vikings,,Chicago,Illinois,,,,,,
1254,Wheaton College,76,Thunder,,Wheaton,IL,,,,,,
1255,D'Youville College,70,Spartans,,Buffalo,New York,,,,,,
1256,Franciscan University of Steubenville,70,Barons,,Steubenville,Ohio,,,,,,
1257,Hilbert College,70,Hawks,,Hamburg,New York,,,,,,
1258,La Roche College,70,Redhawks,,Pittsburgh,Pennsylvania,,,,,,
1259,Medaille College,70,Mavericks,,Buffalo,New York,,,,,,
1260,Mount Aloysius College,70,Mounties,,Cresson,Pennsylvania,,,,,,
1261,Penn State-Altoona,70,Nittany Lions,,Logan Township,Pennsylvania,,,,,,
1262,Penn State-Erie,70,Behrend Lions,,Erie,Pennsylvania,,,,,,
1263,University of Pittsburgh at Bradford,70,Panthers,,Bradford,Pennsylvania,,,,,,
1264,University of Pittsburgh at Greensburg,70,Bobcats,,Greensburg,Pennsylvania,,,,,,
1265,Cabrini University,77,Cavaliers,,Radnor,Pennsylvania,,,,,,
1266,Cairn University,77,Highlanders,,Langhorne,Pennsylvania,,,,,,
1267,Cedar Crest College,77,Falcons,,Allentown,Pennsylvania,,,,,,
1268,Centenary University,77,Cyclones,,Hackettstown,New Jersey,,,,,,
1269,Clarks Summit University,77,Defenders,,Clarks Summit,Pennsylvania,,,,,,
1270,Gwynedd Mercy University,77,Griffins,,Gwynedd Valley,Pennsylvania,,,,,,
1271,Immaculata University^,77,Mighty Macs,,Immaculata,Pennsylvania,,,,,,
1272,Keystone College,77,Giants,,La Plume,Pennsylvania,,,,,,
1273,Marywood University,77,Pacers,,Scranton,Pennsylvania,,,,,,
1274,Neumann University,77,Knights,,Aston,Pennsylvania,,,,,,
1275,Notre Dame of Maryland University,77,Gators,,Baltimore,Maryland,,,,,,
1276,Rosemont College,77,Ravens,,Rosemont,Pennsylvania,,,,,,
1277,Curry College,78,Colonels,,Milton,Massachusetts,,,,,,
1278,Eastern Nazarene College†,78,Lions,,Quincy,Massachusetts,,,,,,
1279,Endicott College,78,Gulls,,Beverly,Massachusetts,,,,,,
1280,Gordon College,78,Fighting Scots,,Wenham,Massachusetts,,,,,,
1281,Nichols College,78,Bison,,Dudley,Massachusetts,,,,,,
1282,Roger Williams University,78,Hawks,,Bristol,Rhode Island,,,,,,
1283,Salve Regina University,78,Seahawks,,Newport,Rhode Island,,,,,,
1284,University of New England,78,Nor'easters,,Biddeford,Maine,,,,,,
1285,Wentworth Institute of Technology,78,Leopards,,Boston,Massachusetts,,,,,,
1286,Western New England University,78,Golden Bears,,Springfield,Massachusetts,,,,,,
1287,Alfred University,79,Saxons,,Alfred,New York,,,,,,
1288,Elmira College,79,Soaring Eagles,,Elmira,New York,,,,,,
1289,Hartwick College,79,Hawks,,Oneonta,New York,,,,,,
1290,Houghton College,79,Highlanders,,Houghton,New York,,,,,,
1291,Nazareth College,79,Golden Flyers,,Pittsford,New York,,,,,,
1292,The Sage Colleges,79,Gators,,Albany,New York,,,,,,
1293,Sage College of Albany (men's),79,,,Troy,New York,,,,,,
1294,Russell Sage College (women's),79,,,,,,,,,
1295,St. John Fisher College,79,Cardinals,,Pittsford,New York,,,,,,
1296,Stevens Institute of Technology,79,Ducks,,Hoboken,New Jersey,,,,,,
1297,Utica College,79,Pioneers,,Utica,New York,,,,,,
1298,Albertus Magnus College,80,Falcons,,New Haven,Connecticut,,,,,,
1299,Anna Maria College,80,AMCats,,Paxton,Massachusetts,,,,,,
1300,Emmanuel College,80,Saints,,Boston,Massachusetts,,,,,,
1301,Johnson & Wales University,80,Wildcats,,Providence,Rhode Island,,,,,,
1302,Lasell College,80,Lasers,,Newton,Massachusetts,,,,,,
1303,Mount Ida College,80,Mustangs,,Newton,Massachusetts,,,,,,
1304,Norwich University,80,Cadets,,Northfield,Vermont,,,,,,
1305,Regis College,80,Pride,,Weston,Massachusetts,,,,,,
1306,Rivier University,80,Raiders,,Nashua,New Hampshire,,,,,,
1307,University of Saint Joseph,80,Blue Jays,,West Hartford,Connecticut,,,,,,
1308,Saint Joseph's College of Maine,80,Monks,,Standish,Maine,,,,,,
1309,Simmons College,80,Sharks,,Boston,Massachusetts,,,,,,
1310,Suffolk University,80,Rams,,Boston,Massachusetts,,,,,,
1311,Anderson University,81,Ravens,,Anderson,Indiana,,,,,,
1312,Bluffton University,81,Beavers,,Bluffton,Ohio,,,,,,
1313,Defiance College,81,Yellow Jackets,,Defiance,Ohio,,,,,,
1314,Earlham College,81,Quakers,,Richmond,Indiana,,,,,,
1315,Franklin College,81,Grizzlies,,Franklin,Indiana,,,,,,
1316,Hanover College,81,Panthers,,Hanover,Indiana,,,,,,
1317,Manchester University,81,Spartans,,North Manchester,Indiana,,,,,,
1318,Mount St. Joseph University,81,Lions,,Cincinnati,Ohio,,,,,,
1319,Rose-Hulman Institute of Technology,81,Fightin' Engineers,,Terre Haute,Indiana,,,,,,
1320,Transylvania University,81,Pioneers,,Lexington,Kentucky,,,,,,
1321,Buena Vista University,83,Beavers,,Storm Lake,Iowa,,,,,,
1322,Central College,83,Dutch,,Pella,Iowa,,,,,,
1323,Coe College,83,Kohawks,,Cedar Rapids,Iowa,,,,,,
1324,University of Dubuque,83,Spartans,,Dubuque,Iowa,,,,,,
1325,Loras College,83,Duhawks,,Dubuque,Iowa,,,,,,
1326,Luther College,83,Norse,,Decorah,Iowa,,,,,,
1327,Nebraska Wesleyan University,83,Prairie Wolves,,Lincoln,Nebraska,,,,,,
1328,Simpson College,83,Storm,,Indianola,Iowa,,,,,,
1329,Wartburg College,83,Knights,,Waverly,Iowa,,,,,,
1330,Catholic University of America,84,Cardinals,,Washington,D.C.,,,,,,
1331,Drew University,84,Rangers,,Madison,New Jersey,,,,,,
